"","order","plot_id","cluster","pp_id","poss_id","game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","event_id","o_zone","poss_succ","poss_type","rush","zone_pass","rush_pass","corsi","shot","fenwick","high_danger","goal","recep_dum","d_zone"
"14","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:46",5,4,3,0,"can","Rebecca Johnston","Puck Recovery",110,48,"","","","",8,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"15","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:46",5,4,3,0,"can","Rebecca Johnston","Play",110,48,"Direct","","","",9,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"16","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:46",5,4,3,0,"can","Laura Fortino","Play Reception",95,11,"Direct","","","",9.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"17","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:43",5,4,3,0,"can","Laura Fortino","Play",64,22,"Direct","","","",10,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"18","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:43",5,4,3,0,"can","Marie-Philip Poulin","Play Reception",86,42,"Direct","","","",10.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"19","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:41",5,4,3,0,"can","Marie-Philip Poulin","Play",65,39,"Direct","","","",11,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"20","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:41",5,4,3,0,"can","Laura Fortino","Play Reception",42,47,"Direct","","","",11.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"21","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:36",5,4,3,0,"can","Laura Fortino","Dump In/Out",113,71,"Lost","","","",12,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"22","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:36",5,4,3,0,"can","Laura Fortino","Zone Entry",113,71,"Dumped","","","",13,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"23","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:31",5,4,3,0,"can","Melodie Daoust","Puck Recovery",181,70,"","","","",16,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"24","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:31",5,4,3,0,"can","Melodie Daoust","Play",181,70,"Direct","","","",17,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"25","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:31",5,4,3,0,"can","Marie-Philip Poulin","Play Reception",131,66,"Direct","","","",17.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"26","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:28",5,4,3,0,"can","Marie-Philip Poulin","Play",130,50,"Direct","","","",18,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"27","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:28",5,4,3,0,"can","Rebecca Johnston","Play Reception",146,76,"Direct","","","",18.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"28","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:26",5,4,3,0,"can","Rebecca Johnston","Shot",155,73,"Slapshot","On Net","t","f",19,1,1,"Dumped",0,0,0,1,1,1,0,0,0,1
"29","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:23",5,4,3,0,"can","Rebecca Johnston","Puck Recovery",159,55,"","","","",21,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"30","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:23",5,4,3,0,"can","Rebecca Johnston","Play",159,55,"Direct","","","",22,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"31","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:23",5,4,3,0,"can","Laura Fortino","Play Reception",140,70,"Direct","","","",22.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"32","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:21",5,4,3,0,"can","Laura Fortino","Play",137,66,"Direct","","","",23,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"33","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:21",5,4,3,0,"can","Marie-Philip Poulin","Play Reception",132,32,"Direct","","","",23.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"34","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:21",5,4,3,0,"can","Marie-Philip Poulin","Play",132,32,"Direct","","","",24,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"35","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:21",5,4,3,0,"can","Laura Fortino","Play Reception",133,66,"Direct","","","",24.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"36","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:19",5,4,3,0,"can","Laura Fortino","Play",136,72,"Direct","","","",25,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"37","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:19",5,4,3,0,"can","Rebecca Johnston","Play Reception",170,79,"Direct","","","",25.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"38","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:17",5,4,3,0,"can","Rebecca Johnston","Shot",187,52,"Snapshot","Missed","f","f",26,1,1,"Dumped",0,0,0,1,0,1,1,0,0,1
"39","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:15",5,4,3,0,"can","Rebecca Johnston","Puck Recovery",188,57,"","","","",27,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"40","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:13",5,4,3,0,"can","Laura Fortino","Puck Recovery",166,84,"","","","",28,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"41","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:09",5,4,3,0,"can","Laura Fortino","Puck Recovery",185,80,"","","","",31,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"42","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:09",5,4,3,0,"can","Laura Fortino","Play",185,80,"Direct","","","",32,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"43","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:09",5,4,3,0,"can","Rebecca Johnston","Play Reception",134,71,"Direct","","","",32.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"44","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:05",5,4,3,0,"can","Rebecca Johnston","Play",149,54,"Direct","","","",33,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"45","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:05",5,4,3,0,"can","Laura Fortino","Play Reception",146,60,"Direct","","","",33.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"46","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:03",5,4,3,0,"can","Laura Fortino","Play",137,42,"Direct","","","",34,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"47","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:03",5,4,3,0,"can","Rebecca Johnston","Play Reception",168,70,"Direct","","","",34.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"48","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:01",5,4,3,0,"can","Rebecca Johnston","Play",177,68,"Direct","","","",35,1,1,"Dumped",0,1,0,0,0,0,0,0,0,1
"49","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:01",5,4,3,0,"can","Haley Irwin","Play Reception",185,43,"Direct","","","",35.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"50","1","20180211canoar_3_1253_8","U Shape","20180211canoar_3_1253",8,"2018-02-11","can","oar",3,"12:01",5,4,3,0,"can","Haley Irwin","Shot",185,43,"Deflection","On Net","f","t",36,1,1,"Dumped",0,0,0,1,1,1,1,0,0,1
"51","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:39",4,5,3,0,"oar","Nadezhda Morozova","Puck Recovery",7,32,"","","","",25,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"52","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:39",4,5,3,0,"oar","Nadezhda Morozova","Play",7,32,"Indirect","","","",26,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"53","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:39",4,5,3,0,"oar","Maria Batalova","Play Reception",4,33,"Indirect","","","",26.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"54","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:30",4,5,3,0,"oar","Maria Batalova","Play",4,45,"Direct","","","",27,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"55","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:30",4,5,3,0,"oar","Anna Shokhina","Play Reception",14,64,"Direct","","","",27.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"56","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:23",4,5,3,0,"oar","Anna Shokhina","Dump In/Out",118,12,"Retained","","","",28,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"57","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:23",4,5,3,0,"oar","Anna Shokhina","Zone Entry",118,12,"Dumped","","","",29,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"58","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:20",4,5,3,0,"oar","Anna Shokhina","Puck Recovery",187,23,"","","","",30,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"59","3","20180211canoar_3_1716_25","Diagonal","20180211canoar_3_1716",25,"2018-02-11","can","oar",3,"16:20",4,5,3,0,"oar","Anna Shokhina","Shot",187,23,"Snapshot","On Net","f","f",31,1,1,"Dumped",0,0,0,1,1,1,1,0,0,1
"60","2","20180213canfin_1_1423_39","Cross Ice","20180213canfin_1_1423",39,"2018-02-13","can","fin",1,"12:49",4,5,1,0,"fin","Riikka Sallinen","Puck Recovery",111,82,"","","","",39,0,1,"Dumped",1,0,0,0,0,0,0,0,0,0
"61","2","20180213canfin_1_1423_39","Cross Ice","20180213canfin_1_1423",39,"2018-02-13","can","fin",1,"12:48",4,5,1,0,"fin","Riikka Sallinen","Play",95,77,"Indirect","","","",40,0,1,"Dumped",1,0,1,0,0,0,0,0,0,0
"62","2","20180213canfin_1_1423_39","Cross Ice","20180213canfin_1_1423",39,"2018-02-13","can","fin",1,"12:48",4,5,1,0,"fin","Michelle Karvinen","Play Reception",103,9,"Indirect","","","",40.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,0
"63","2","20180213canfin_1_1423_39","Cross Ice","20180213canfin_1_1423",39,"2018-02-13","can","fin",1,"12:41",4,5,1,0,"fin","Michelle Karvinen","Dump In/Out",123,6,"Lost","","","",41,0,1,"Dumped",1,0,0,0,0,0,0,0,0,0
"64","2","20180213canfin_1_1423_39","Cross Ice","20180213canfin_1_1423",39,"2018-02-13","can","fin",1,"12:41",4,5,1,0,"fin","Michelle Karvinen","Zone Entry",123,6,"Dumped","","","",42,0,1,"Dumped",1,0,0,0,0,0,0,0,0,0
"65","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"14:05",4,5,1,0,"fin","Riikka Sallinen","Puck Recovery",61,15,"","","","",9,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"66","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"14:02",4,5,1,0,"fin","Riikka Sallinen","Play",41,69,"Indirect","","","",10,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"67","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"14:02",4,5,1,0,"fin","Susanna Tapani","Play Reception",23,83,"Indirect","","","",10.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"68","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:47",4,5,1,0,"fin","Susanna Tapani","Play",62,44,"Direct","","","",11,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"69","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:47",4,5,1,0,"fin","Noora Tulus","Play Reception",95,12,"Direct","","","",11.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"70","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:45",4,5,1,0,"fin","Noora Tulus","Dump In/Out",120,9,"Lost","","","",12,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"71","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:45",4,5,1,0,"fin","Noora Tulus","Zone Entry",120,9,"Dumped","","","",13,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"72","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:39",4,5,1,0,"fin","Susanna Tapani","Puck Recovery",149,84,"","","","",16,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"73","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:38",4,5,1,0,"fin","Susanna Tapani","Incomplete Play",152,83,"Indirect","","","",17,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"74","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:38",4,5,1,0,"fin","Petra Nieminen","Incomplete Play Reception",191,76,"Indirect","","","",17.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,1
"75","4","20180213canfin_1_1423_9","Diagonal","20180213canfin_1_1423",9,"2018-02-13","can","fin",1,"13:30",4,5,1,0,"fin","Noora Tulus","Puck Recovery",184,5,"","","","",20,1,1,"Dumped",0,0,0,0,0,0,0,0,0,1
"76","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"15:02",5,4,1,0,"can","Shannon Szabados","Puck Recovery",1,41,"","","","",39,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"77","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"15:01",5,4,1,0,"can","Shannon Szabados","Play",1,41,"Indirect","","","",40,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"78","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"15:01",5,4,1,0,"can","Brigette Lacquette","Play Reception",1,41,"Indirect","","","",40.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"79","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"14:58",5,4,1,0,"can","Brigette Lacquette","Play",18,63,"Direct","","","",41,0,1,"Dumped",1,0,1,0,0,0,0,0,0,1
"80","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"14:58",5,4,1,0,"can","Meghan Agosta","Play Reception",42,81,"Direct","","","",41.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,1
"81","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"14:52",5,4,1,0,"can","Meghan Agosta","Dump In/Out",119,11,"Lost","","","",42,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"82","6","20180213canfin_1_1628_39","Diagonal","20180213canfin_1_1628",39,"2018-02-13","can","fin",1,"14:52",5,4,1,0,"can","Meghan Agosta","Zone Entry",119,11,"Dumped","","","",43,0,1,"Dumped",1,0,0,0,0,0,0,0,0,1
"83","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:36",4,5,1,0,"fin","Minnamari Tuominen","Puck Recovery",109,76,"","","","",4,0,1,"Dumped",1,0,0,0,0,0,0,0,0,0
"84","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:35",4,5,1,0,"fin","Minnamari Tuominen","Play",86,73,"Direct","","","",5,0,1,"Dumped",1,0,1,0,0,0,0,0,0,0
"85","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:35",4,5,1,0,"fin","Susanna Tapani","Play Reception",77,24,"Direct","","","",5.5,0,1,"Dumped",1,0,0,0,0,0,0,0,1,0
"86","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:32",4,5,1,0,"fin","Susanna Tapani","Dump In/Out",105,4,"Lost","","","",6,0,1,"Dumped",1,0,0,0,0,0,0,0,0,0
"87","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:32",4,5,1,0,"fin","Susanna Tapani","Zone Entry",105,4,"Dumped","","","",7,0,1,"Dumped",1,0,0,0,0,0,0,0,0,0
"88","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:28",4,5,1,0,"fin","Susanna Tapani","Takeaway",185,5,"","","","",10,1,1,"Dumped",0,0,0,0,0,0,0,0,0,0
"89","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:26",4,5,1,0,"fin","Susanna Tapani","Play",185,5,"Direct","","","",11,1,1,"Dumped",0,1,0,0,0,0,0,0,0,0
"90","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:26",4,5,1,0,"fin","Petra Nieminen","Play Reception",197,26,"Direct","","","",11.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,0
"91","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:23",4,5,1,0,"fin","Petra Nieminen","Play",196,21,"Direct","","","",12,1,1,"Dumped",0,1,0,0,0,0,0,0,0,0
"92","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:23",4,5,1,0,"fin","Susanna Tapani","Play Reception",177,5,"Direct","","","",12.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,0
"93","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:20",4,5,1,0,"fin","Susanna Tapani","Play",154,2,"Direct","","","",13,1,1,"Dumped",0,1,0,0,0,0,0,0,0,0
"94","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:20",4,5,1,0,"fin","Minnamari Tuominen","Play Reception",128,4,"Direct","","","",13.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,0
"95","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:18",4,5,1,0,"fin","Minnamari Tuominen","Play",128,15,"Direct","","","",14,1,1,"Dumped",0,1,0,0,0,0,0,0,0,0
"96","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:18",4,5,1,0,"fin","Susanna Tapani","Play Reception",149,2,"Direct","","","",14.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,0
"97","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:16",4,5,1,0,"fin","Susanna Tapani","Play",143,3,"Direct","","","",15,1,1,"Dumped",0,1,0,0,0,0,0,0,0,0
"98","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:16",4,5,1,0,"fin","Linda Valimaki","Play Reception",162,30,"Direct","","","",15.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,0
"99","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:16",4,5,1,0,"fin","Linda Valimaki","Play",162,30,"Direct","","","",16,1,1,"Dumped",0,1,0,0,0,0,0,0,0,0
"100","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:16",4,5,1,0,"fin","Minnamari Tuominen","Play Reception",132,33,"Direct","","","",16.5,1,1,"Dumped",0,0,0,0,0,0,0,0,1,0
"101","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:13",4,5,1,0,"fin","Minnamari Tuominen","Shot",132,39,"Wristshot","Missed","t","f",17,1,1,"Dumped",0,0,0,1,0,1,0,0,0,0
"102","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:12",4,5,1,0,"fin","Linda Valimaki","Puck Recovery",180,41,"","","","",18,1,1,"Dumped",0,0,0,0,0,0,0,0,0,0
"103","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:12",4,5,1,0,"fin","Linda Valimaki","Shot",180,41,"Snapshot","On Net","f","f",19,1,1,"Dumped",0,0,0,1,1,1,1,0,0,0
"104","3","20180213canfin_1_840_4","Cross Ice","20180213canfin_1_840",4,"2018-02-13","can","fin",1,"8:08",4,5,1,0,"fin","Petra Nieminen","Puck Recovery",167,9,"","","","",21,1,1,"Dumped",0,0,0,0,0,0,0,0,0,0
